length,maturity,cruise,x,y,width,height,image_name,ID,Alternative view ID,position,event,net,board
53,FA3,JR260B,3112,685,1112,248,JR260B_krill_image_43.JPG,JR260B_krill_image_43.jpeg-3,JR260B_krill_image_44.JPG-3,Lateral,37,2,1
53,FA3,JR260B,4490,671,1143,264,JR260B_krill_image_43.JPG,JR260B_krill_image_43.jpeg-4,JR260B_krill_image_44.JPG-4,Lateral,37,2,1
41,MS1,JR260B,465,1335,968,268,JR260B_krill_image_43.JPG,JR260B_krill_image_43.jpeg-5,JR260B_krill_image_44.JPG-5,Lateral,37,2,1
50,MA2,JR260B,1596,1328,1217,274,JR260B_krill_image_43.JPG,JR260B_krill_image_43.jpeg-6,JR260B_krill_image_44.JPG-6,Lateral,37,2,1
60,FA3,JR260B,2870,1331,1328,283,JR260B_krill_image_43.JPG,JR260B_krill_image_43.jpeg-7,JR260B_krill_image_44.JPG-7,Lateral,37,2,1
56,FA2,JR260B,4312,1334,1283,264,JR260B_krill_image_43.JPG,JR260B_krill_image_43.jpeg-8,JR260B_krill_image_44.JPG-8,Lateral,37,2,1
51,FA2,JR260B,373,2038,1134,296,JR260B_krill_image_43.JPG,JR260B_krill_image_43.jpeg-9,JR260B_krill_image_44.JPG-9,Lateral,37,2,1
56,FA3,JR260B,1609,2058,1188,261,JR260B_krill_image_43.JPG,JR260B_krill_image_43.jpeg-10,JR260B_krill_image_44.JPG-10,Lateral,37,2,1
49,FA2,JR260B,2975,2038,1070,290,JR260B_krill_image_43.JPG,JR260B_krill_image_43.jpeg-11,JR260B_krill_image_44.JPG-11,Lateral,37,2,1
53,FA3,JR260B,4217,2054,1452,283,JR260B_krill_image_43.JPG,JR260B_krill_image_43.jpeg-12,JR260B_krill_image_44.JPG-12,Lateral,37,2,1
57,FA3,JR260B,265,2748,1296,274,JR260B_krill_image_43.JPG,JR260B_krill_image_43.jpeg-13,JR260B_krill_image_44.JPG-13,Lateral,37,2,1
56,FA2,JR260B,1618,2742,1185,309,JR260B_krill_image_43.JPG,JR260B_krill_image_43.jpeg-14,JR260B_krill_image_44.JPG-14,Lateral,37,2,1
59,FA3,JR260B,2854,2742,1344,344,JR260B_krill_image_43.JPG,JR260B_krill_image_43.jpeg-15,JR260B_krill_image_44.JPG-15,Lateral,37,2,1
58,FA3,JR260B,4252,2736,1382,315,JR260B_krill_image_43.JPG,JR260B_krill_image_43.jpeg-16,JR260B_krill_image_44.JPG-16,Lateral,37,2,1
52,FA2,JR260B,424,3439,1045,248,JR260B_krill_image_43.JPG,JR260B_krill_image_43.jpeg-17,JR260B_krill_image_44.JPG-17,Lateral,37,2,1
50,FA2,JR260B,1592,3462,1140,217,JR260B_krill_image_43.JPG,JR260B_krill_image_43.jpeg-18,JR260B_krill_image_44.JPG-18,Lateral,37,2,1
49,MA1,JR260B,2790,3398,1131,287,JR260B_krill_image_43.JPG,JR260B_krill_image_43.jpeg-19,JR260B_krill_image_44.JPG-19,Lateral,37,2,1
53,FA3,JR260B,4211,3456,1309,245,JR260B_krill_image_43.JPG,JR260B_krill_image_43.jpeg-20,JR260B_krill_image_44.JPG-20,Lateral,37,2,1
47,MA1,JR260B,471,713,1041,248,JR260B_krill_image_42.JPG,JR260B_krill_image_42.jpeg-1,JR260B_krill_image_41.JPG-1,Dorsal,37,1,6
45,FS1,JR260B,1755,758,1016,210,JR260B_krill_image_42.JPG,JR260B_krill_image_42.jpeg-2,JR260B_krill_image_41.JPG-2,Dorsal,37,1,6
39,FS1,JR260B,3089,758,1038,226,JR260B_krill_image_42.JPG,JR260B_krill_image_42.jpeg-3,JR260B_krill_image_41.JPG-3,Dorsal,37,1,6
43,MS1,JR260B,4382,733,1067,242,JR260B_krill_image_42.JPG,JR260B_krill_image_42.jpeg-4,JR260B_krill_image_41.JPG-4,Dorsal,37,1,6
50,FA3,JR260B,433,1401,1207,274,JR260B_krill_image_42.JPG,JR260B_krill_image_42.jpeg-5,JR260B_krill_image_41.JPG-5,Dorsal,37,1,6
40,FS1,JR260B,1764,1389,946,287,JR260B_krill_image_42.JPG,JR260B_krill_image_42.jpeg-6,JR260B_krill_image_41.JPG-6,Dorsal,37,1,6
53,FA3,JR260B,2835,1405,1296,264,JR260B_krill_image_42.JPG,JR260B_krill_image_42.jpeg-7,JR260B_krill_image_41.JPG-7,Dorsal,37,1,6
55,FA3,JR260B,4239,1411,1398,258,JR260B_krill_image_42.JPG,JR260B_krill_image_42.jpeg-8,JR260B_krill_image_41.JPG-8,Dorsal,37,1,6
44,MS1,JR260B,455,2121,1048,258,JR260B_krill_image_42.JPG,JR260B_krill_image_42.jpeg-9,JR260B_krill_image_41.JPG-9,Dorsal,37,1,6
45,MS2,JR260B,1624,2131,1092,232,JR260B_krill_image_42.JPG,JR260B_krill_image_42.jpeg-10,JR260B_krill_image_41.JPG-10,Dorsal,37,1,6
39,MS1,JR260B,3074,2099,1035,252,JR260B_krill_image_42.JPG,JR260B_krill_image_42.jpeg-11,JR260B_krill_image_41.JPG-11,Dorsal,37,1,6
43,MS1,JR260B,4306,2083,997,303,JR260B_krill_image_42.JPG,JR260B_krill_image_42.jpeg-12,JR260B_krill_image_41.JPG-12,Dorsal,37,1,6
40,FS1,JR260B,452,2822,968,252,JR260B_krill_image_42.JPG,JR260B_krill_image_42.jpeg-13,JR260B_krill_image_41.JPG-13,Dorsal,37,1,6
47,MA1,JR260B,494,757,1041,248,JR260B_krill_image_41.JPG,JR260B_krill_image_41.jpeg-1,JR260B_krill_image_42.JPG-1,Lateral,37,1,6
45,FS1,JR260B,1755,758,1016,210,JR260B_krill_image_41.JPG,JR260B_krill_image_41.jpeg-2,JR260B_krill_image_42.JPG-2,Lateral,37,1,6
39,FS1,JR260B,3089,758,1038,226,JR260B_krill_image_41.JPG,JR260B_krill_image_41.jpeg-3,JR260B_krill_image_42.JPG-3,Lateral,37,1,6
43,MS1,JR260B,4382,733,1067,242,JR260B_krill_image_41.JPG,JR260B_krill_image_41.jpeg-4,JR260B_krill_image_42.JPG-4,Lateral,37,1,6
50,FA3,JR260B,423,1417,1207,274,JR260B_krill_image_41.JPG,JR260B_krill_image_41.jpeg-5,JR260B_krill_image_42.JPG-5,Lateral,37,1,6
40,FS1,JR260B,1739,1421,946,287,JR260B_krill_image_41.JPG,JR260B_krill_image_41.jpeg-6,JR260B_krill_image_42.JPG-6,Lateral,37,1,6
53,FA3,JR260B,2835,1405,1296,325,JR260B_krill_image_41.JPG,JR260B_krill_image_41.jpeg-7,JR260B_krill_image_42.JPG-7,Lateral,37,1,6
55,FA3,JR260B,4229,1386,1271,318,JR260B_krill_image_41.JPG,JR260B_krill_image_41.jpeg-8,JR260B_krill_image_42.JPG-8,Lateral,37,1,6
44,MS1,JR260B,455,2121,1048,318,JR260B_krill_image_41.JPG,JR260B_krill_image_41.jpeg-9,JR260B_krill_image_42.JPG-9,Lateral,37,1,6
45,MS2,JR260B,1624,2131,1092,306,JR260B_krill_image_41.JPG,JR260B_krill_image_41.jpeg-10,JR260B_krill_image_42.JPG-10,Lateral,37,1,6
39,MS1,JR260B,3013,2144,1035,252,JR260B_krill_image_41.JPG,JR260B_krill_image_41.jpeg-11,JR260B_krill_image_42.JPG-11,Lateral,37,1,6
43,MS1,JR260B,4245,2118,997,303,JR260B_krill_image_41.JPG,JR260B_krill_image_41.jpeg-12,JR260B_krill_image_42.JPG-12,Lateral,37,1,6
40,FS1,JR260B,452,2822,968,312,JR260B_krill_image_41.JPG,JR260B_krill_image_41.jpeg-13,JR260B_krill_image_42.JPG-13,Lateral,37,1,6
56,MA2,JR260B,373,679,1277,252,JR260B_krill_image_40.JPG,JR260B_krill_image_40.jpeg-1,JR260B_krill_image_39.JPG-1,Dorsal,37,1,5
54,FA3,JR260B,1793,627,1188,242,JR260B_krill_image_40.JPG,JR260B_krill_image_40.jpeg-2,JR260B_krill_image_39.JPG-2,Dorsal,37,1,5
43,MS1,JR260B,3281,653,1112,248,JR260B_krill_image_40.JPG,JR260B_krill_image_40.jpeg-3,JR260B_krill_image_39.JPG-3,Dorsal,37,1,5
38,MS1,JR260B,4563,709,1143,264,JR260B_krill_image_40.JPG,JR260B_krill_image_40.jpeg-4,JR260B_krill_image_39.JPG-4,Dorsal,37,1,5
55,FA3,JR260B,465,1334,1197,268,JR260B_krill_image_40.JPG,JR260B_krill_image_40.jpeg-5,JR260B_krill_image_39.JPG-5,Dorsal,37,1,5
54,FA3,JR260B,1879,1357,1217,274,JR260B_krill_image_40.JPG,JR260B_krill_image_40.jpeg-6,JR260B_krill_image_39.JPG-6,Dorsal,37,1,5
35,FS1,JR260B,3551,1351,768,283,JR260B_krill_image_40.JPG,JR260B_krill_image_40.jpeg-7,JR260B_krill_image_39.JPG-7,Dorsal,37,1,5
39,MS1,JR260B,4385,1391,1283,264,JR260B_krill_image_40.JPG,JR260B_krill_image_40.jpeg-8,JR260B_krill_image_39.JPG-8,Dorsal,37,1,5
35,J,JR260B,373,2038,1134,296,JR260B_krill_image_40.JPG,JR260B_krill_image_40.jpeg-9,JR260B_krill_image_39.JPG-9,Dorsal,37,1,5
52,MA1,JR260B,1759,2001,1188,261,JR260B_krill_image_40.JPG,JR260B_krill_image_40.jpeg-10,JR260B_krill_image_39.JPG-10,Dorsal,37,1,5
52,FA2,JR260B,3032,2067,1070,290,JR260B_krill_image_40.JPG,JR260B_krill_image_40.jpeg-11,JR260B_krill_image_39.JPG-11,Dorsal,37,1,5
53,FA2,JR260B,4217,2054,1452,283,JR260B_krill_image_40.JPG,JR260B_krill_image_40.jpeg-12,JR260B_krill_image_39.JPG-12,Dorsal,37,1,5
41,FS1,JR260B,223,2768,1006,274,JR260B_krill_image_40.JPG,JR260B_krill_image_40.jpeg-13,JR260B_krill_image_39.JPG-13,Dorsal,37,1,5
54,FA3,JR260B,1535,2729,1185,309,JR260B_krill_image_40.JPG,JR260B_krill_image_40.jpeg-14,JR260B_krill_image_39.JPG-14,Dorsal,37,1,5
59,FA3,JR260B,2854,2742,1344,344,JR260B_krill_image_40.JPG,JR260B_krill_image_40.jpeg-15,JR260B_krill_image_39.JPG-15,Dorsal,37,1,5
38,FS1,JR260B,4252,2736,1382,315,JR260B_krill_image_40.JPG,JR260B_krill_image_40.jpeg-16,JR260B_krill_image_39.JPG-16,Dorsal,37,1,5
52,FA3,JR260B,284,3404,1045,248,JR260B_krill_image_40.JPG,JR260B_krill_image_40.jpeg-17,JR260B_krill_image_39.JPG-17,Dorsal,37,1,5
53,FA3,JR260B,1481,3440,1140,217,JR260B_krill_image_40.JPG,JR260B_krill_image_40.jpeg-18,JR260B_krill_image_39.JPG-18,Dorsal,37,1,5
49,MA2,JR260B,2895,3427,1131,287,JR260B_krill_image_40.JPG,JR260B_krill_image_40.jpeg-19,JR260B_krill_image_39.JPG-19,Dorsal,37,1,5
40,FS1,JR260B,4211,3456,1309,245,JR260B_krill_image_40.JPG,JR260B_krill_image_40.jpeg-20,JR260B_krill_image_39.JPG-20,Dorsal,37,1,5
56,MA2,JR260B,363,724,1277,252,JR260B_krill_image_39.JPG,JR260B_krill_image_39.jpeg-1,JR260B_krill_image_40.JPG-1,Lateral,37,1,5
54,FA3,JR260B,1863,701,1188,306,JR260B_krill_image_39.JPG,JR260B_krill_image_39.jpeg-2,JR260B_krill_image_40.JPG-2,Lateral,37,1,5
43,MS1,JR260B,3303,707,1112,248,JR260B_krill_image_39.JPG,JR260B_krill_image_39.jpeg-3,JR260B_krill_image_40.JPG-3,Lateral,37,1,5
38,MS1,JR260B,4588,677,1143,264,JR260B_krill_image_39.JPG,JR260B_krill_image_39.jpeg-4,JR260B_krill_image_40.JPG-4,Lateral,37,1,5
55,FA3,JR260B,350,1410,1197,268,JR260B_krill_image_39.JPG,JR260B_krill_image_39.jpeg-5,JR260B_krill_image_40.JPG-5,Lateral,37,1,5
54,FA3,JR260B,1806,1392,1217,274,JR260B_krill_image_39.JPG,JR260B_krill_image_39.jpeg-6,JR260B_krill_image_40.JPG-6,Lateral,37,1,5
35,FS1,JR260B,3503,1389,768,283,JR260B_krill_image_39.JPG,JR260B_krill_image_39.jpeg-7,JR260B_krill_image_40.JPG-7,Lateral,37,1,5
39,MS1,JR260B,4385,1391,1283,264,JR260B_krill_image_39.JPG,JR260B_krill_image_39.jpeg-8,JR260B_krill_image_40.JPG-8,Lateral,37,1,5
35,J,JR260B,281,2099,1134,296,JR260B_krill_image_39.JPG,JR260B_krill_image_39.jpeg-9,JR260B_krill_image_40.JPG-9,Lateral,37,1,5
52,MA1,JR260B,1673,2087,1188,261,JR260B_krill_image_39.JPG,JR260B_krill_image_39.jpeg-10,JR260B_krill_image_40.JPG-10,Lateral,37,1,5
52,FA2,JR260B,2994,2048,1070,290,JR260B_krill_image_39.JPG,JR260B_krill_image_39.jpeg-11,JR260B_krill_image_40.JPG-11,Lateral,37,1,5
53,FA2,JR260B,4217,2054,1452,283,JR260B_krill_image_39.JPG,JR260B_krill_image_39.jpeg-12,JR260B_krill_image_40.JPG-12,Lateral,37,1,5
41,FS1,JR260B,207,2803,1006,274,JR260B_krill_image_39.JPG,JR260B_krill_image_39.jpeg-13,JR260B_krill_image_40.JPG-13,Lateral,37,1,5
54,FA3,JR260B,1519,2761,1185,309,JR260B_krill_image_39.JPG,JR260B_krill_image_39.jpeg-14,JR260B_krill_image_40.JPG-14,Lateral,37,1,5
59,FA3,JR260B,2825,2761,1344,344,JR260B_krill_image_39.JPG,JR260B_krill_image_39.jpeg-15,JR260B_krill_image_40.JPG-15,Lateral,37,1,5
38,FS1,JR260B,4252,2736,1382,315,JR260B_krill_image_39.JPG,JR260B_krill_image_39.jpeg-16,JR260B_krill_image_40.JPG-16,Lateral,37,1,5
52,FA3,JR260B,179,3484,1045,248,JR260B_krill_image_39.JPG,JR260B_krill_image_39.jpeg-17,JR260B_krill_image_40.JPG-17,Lateral,37,1,5
53,FA3,JR260B,1418,3408,1220,312,JR260B_krill_image_39.JPG,JR260B_krill_image_39.jpeg-18,JR260B_krill_image_40.JPG-18,Lateral,37,1,5
49,MA2,JR260B,2895,3427,1131,287,JR260B_krill_image_39.JPG,JR260B_krill_image_39.jpeg-19,JR260B_krill_image_40.JPG-19,Lateral,37,1,5
40,FS1,JR260B,4211,3456,1309,245,JR260B_krill_image_39.JPG,JR260B_krill_image_39.jpeg-20,JR260B_krill_image_40.JPG-20,Lateral,37,1,5
49,MA2,JR260B,411,697,978,239,JR260B_krill_image_38.JPG,JR260B_krill_image_38.jpeg-1,JR260B_krill_image_37.JPG-1,Dorsal,37,1,3
39,MS1,JR260B,1649,682,850,204,JR260B_krill_image_38.JPG,JR260B_krill_image_38.jpeg-2,JR260B_krill_image_37.JPG-2,Dorsal,37,1,3
49,FA2,JR260B,2746,647,1064,248,JR260B_krill_image_38.JPG,JR260B_krill_image_38.jpeg-3,JR260B_krill_image_37.JPG-3,Dorsal,37,1,3
53,FA2,JR260B,4048,640,1127,220,JR260B_krill_image_38.JPG,JR260B_krill_image_38.jpeg-4,JR260B_krill_image_37.JPG-4,Dorsal,37,1,3
44,MS1,JR260B,325,1443,1102,252,JR260B_krill_image_38.JPG,JR260B_krill_image_38.jpeg-5,JR260B_krill_image_37.JPG-5,Dorsal,37,1,3
39,FS1,JR260B,1758,1395,803,309,JR260B_krill_image_38.JPG,JR260B_krill_image_38.jpeg-6,JR260B_krill_image_37.JPG-6,Dorsal,37,1,3
52,MA1,JR260B,2713,1268,1048,306,JR260B_krill_image_38.JPG,JR260B_krill_image_38.jpeg-7,JR260B_krill_image_37.JPG-7,Dorsal,37,1,3
54,FA2,JR260B,4191,1255,1210,271,JR260B_krill_image_38.JPG,JR260B_krill_image_38.jpeg-8,JR260B_krill_image_37.JPG-8,Dorsal,37,1,3
49,MA1,JR260B,204,2041,1124,280,JR260B_krill_image_38.JPG,JR260B_krill_image_38.jpeg-9,JR260B_krill_image_37.JPG-9,Dorsal,37,1,3
57,FA3,JR260B,1468,2035,1242,290,JR260B_krill_image_38.JPG,JR260B_krill_image_38.jpeg-10,JR260B_krill_image_37.JPG-10,Dorsal,37,1,3
43,FS1,JR260B,2838,2006,1026,271,JR260B_krill_image_38.JPG,JR260B_krill_image_38.jpeg-11,JR260B_krill_image_37.JPG-11,Dorsal,37,1,3
50,MA1,JR260B,4054,1959,1169,229,JR260B_krill_image_38.JPG,JR260B_krill_image_38.jpeg-12,JR260B_krill_image_37.JPG-12,Dorsal,37,1,3
54,FA2,JR260B,242,2768,1197,271,JR260B_krill_image_38.JPG,JR260B_krill_image_38.jpeg-13,JR260B_krill_image_37.JPG-13,Dorsal,37,1,3
56,FA3,JR260B,1497,2720,1217,296,JR260B_krill_image_38.JPG,JR260B_krill_image_38.jpeg-14,JR260B_krill_image_37.JPG-14,Dorsal,37,1,3
53,FA3,JR260B,2860,2688,1220,303,JR260B_krill_image_38.JPG,JR260B_krill_image_38.jpeg-15,JR260B_krill_image_37.JPG-15,Dorsal,37,1,3
58,FA3,JR260B,4198,2647,1204,306,JR260B_krill_image_38.JPG,JR260B_krill_image_38.jpeg-16,JR260B_krill_image_37.JPG-16,Dorsal,37,1,3
55,FA3,JR260B,137,3497,1067,239,JR260B_krill_image_38.JPG,JR260B_krill_image_38.jpeg-17,JR260B_krill_image_37.JPG-17,Dorsal,37,1,3
51,MA1,JR260B,1478,3494,1191,223,JR260B_krill_image_38.JPG,JR260B_krill_image_38.jpeg-18,JR260B_krill_image_37.JPG-18,Dorsal,37,1,3
59,FA3,JR260B,2854,3424,1233,226,JR260B_krill_image_38.JPG,JR260B_krill_image_38.jpeg-19,JR260B_krill_image_37.JPG-19,Dorsal,37,1,3
51,MA1,JR260B,4191,3370,1213,252,JR260B_krill_image_38.JPG,JR260B_krill_image_38.jpeg-20,JR260B_krill_image_37.JPG-20,Dorsal,37,1,3
49,MA2,JR260B,446,703,978,239,JR260B_krill_image_37.JPG,JR260B_krill_image_37.jpeg-1,JR260B_krill_image_38.JPG-1,Lateral,37,1,3
39,MS1,JR260B,1665,746,850,204,JR260B_krill_image_37.JPG,JR260B_krill_image_37.jpeg-2,JR260B_krill_image_38.JPG-2,Lateral,37,1,3
49,FA2,JR260B,2806,711,1064,248,JR260B_krill_image_37.JPG,JR260B_krill_image_37.jpeg-3,JR260B_krill_image_38.JPG-3,Lateral,37,1,3
53,FA2,JR260B,4305,713,1207,280,JR260B_krill_image_37.JPG,JR260B_krill_image_37.jpeg-4,JR260B_krill_image_38.JPG-4,Lateral,37,1,3
44,MS1,JR260B,319,1405,1102,252,JR260B_krill_image_37.JPG,JR260B_krill_image_37.jpeg-5,JR260B_krill_image_38.JPG-5,Lateral,37,1,3
39,FS1,JR260B,1659,1411,803,309,JR260B_krill_image_37.JPG,JR260B_krill_image_37.jpeg-6,JR260B_krill_image_38.JPG-6,Lateral,37,1,3
52,MA1,JR260B,2803,1405,1048,306,JR260B_krill_image_37.JPG,JR260B_krill_image_37.jpeg-7,JR260B_krill_image_38.JPG-7,Lateral,37,1,3
54,FA2,JR260B,4159,1420,1210,271,JR260B_krill_image_37.JPG,JR260B_krill_image_37.jpeg-8,JR260B_krill_image_38.JPG-8,Lateral,37,1,3
49,MA1,JR260B,357,2096,981,258,JR260B_krill_image_37.JPG,JR260B_krill_image_37.jpeg-9,JR260B_krill_image_38.JPG-9,Lateral,37,1,3
57,FA3,JR260B,1481,2086,1242,290,JR260B_krill_image_37.JPG,JR260B_krill_image_37.jpeg-10,JR260B_krill_image_38.JPG-10,Lateral,37,1,3
43,FS1,JR260B,2847,2118,1026,271,JR260B_krill_image_37.JPG,JR260B_krill_image_37.jpeg-11,JR260B_krill_image_38.JPG-11,Lateral,37,1,3
50,MA1,JR260B,4121,2074,1255,360,JR260B_krill_image_37.JPG,JR260B_krill_image_37.jpeg-12,JR260B_krill_image_38.JPG-12,Lateral,37,1,3
54,FA2,JR260B,210,2806,1197,271,JR260B_krill_image_37.JPG,JR260B_krill_image_37.jpeg-13,JR260B_krill_image_38.JPG-13,Lateral,37,1,3
56,FA3,JR260B,1497,2778,1217,296,JR260B_krill_image_37.JPG,JR260B_krill_image_37.jpeg-14,JR260B_krill_image_38.JPG-14,Lateral,37,1,3
53,FA3,JR260B,2838,2799,1220,303,JR260B_krill_image_37.JPG,JR260B_krill_image_37.jpeg-15,JR260B_krill_image_38.JPG-15,Lateral,37,1,3
58,FA3,JR260B,4169,2774,1223,344,JR260B_krill_image_37.JPG,JR260B_krill_image_37.jpeg-16,JR260B_krill_image_38.JPG-16,Lateral,37,1,3
55,FA3,JR260B,178,3487,1067,239,JR260B_krill_image_37.JPG,JR260B_krill_image_37.jpeg-17,JR260B_krill_image_38.JPG-17,Lateral,37,1,3
51,MA1,JR260B,1478,3494,1191,223,JR260B_krill_image_37.JPG,JR260B_krill_image_37.jpeg-18,JR260B_krill_image_38.JPG-18,Lateral,37,1,3
59,FA3,JR260B,2867,3517,1233,226,JR260B_krill_image_37.JPG,JR260B_krill_image_37.jpeg-19,JR260B_krill_image_38.JPG-19,Lateral,37,1,3
51,MA1,JR260B,4207,3529,1213,252,JR260B_krill_image_37.JPG,JR260B_krill_image_37.jpeg-20,JR260B_krill_image_38.JPG-20,Lateral,37,1,3
55,FA2,JR260B,318,739,1086,239,JR260B_krill_image_36.JPG,JR260B_krill_image_36.jpeg-1,JR260B_krill_image_35.JPG-1,Dorsal,37,1,2
42,MS1,JR260B,1668,692,850,204,JR260B_krill_image_36.JPG,JR260B_krill_image_36.jpeg-2,JR260B_krill_image_35.JPG-2,Dorsal,37,1,2
49,FA2,JR260B,2691,679,1064,248,JR260B_krill_image_36.JPG,JR260B_krill_image_36.jpeg-3,JR260B_krill_image_35.JPG-3,Dorsal,37,1,2
56,FA2,JR260B,4061,679,1118,229,JR260B_krill_image_36.JPG,JR260B_krill_image_36.jpeg-4,JR260B_krill_image_35.JPG-4,Dorsal,37,1,2
35,FS1,JR260B,319,1405,1102,252,JR260B_krill_image_36.JPG,JR260B_krill_image_36.jpeg-5,JR260B_krill_image_35.JPG-5,Dorsal,37,1,2
49,MA1,JR260B,1510,1334,1038,309,JR260B_krill_image_36.JPG,JR260B_krill_image_36.jpeg-6,JR260B_krill_image_35.JPG-6,Dorsal,37,1,2
56,FA2,JR260B,2698,1411,1048,306,JR260B_krill_image_36.JPG,JR260B_krill_image_36.jpeg-7,JR260B_krill_image_35.JPG-7,Dorsal,37,1,2
55,FA2,JR260B,4054,1350,1210,271,JR260B_krill_image_36.JPG,JR260B_krill_image_36.jpeg-8,JR260B_krill_image_35.JPG-8,Dorsal,37,1,2
56,FA2,JR260B,316,2112,1070,283,JR260B_krill_image_36.JPG,JR260B_krill_image_36.jpeg-9,JR260B_krill_image_35.JPG-9,Dorsal,37,1,2
52,FA2,JR260B,1564,2105,1242,290,JR260B_krill_image_36.JPG,JR260B_krill_image_36.jpeg-10,JR260B_krill_image_35.JPG-10,Dorsal,37,1,2
48,FA2,JR260B,2847,2118,1026,271,JR260B_krill_image_36.JPG,JR260B_krill_image_36.jpeg-11,JR260B_krill_image_35.JPG-11,Dorsal,37,1,2
54,MA1,JR260B,4207,2007,1255,360,JR260B_krill_image_36.JPG,JR260B_krill_image_36.jpeg-12,JR260B_krill_image_35.JPG-12,Dorsal,37,1,2
55,FA2,JR260B,210,2768,1197,271,JR260B_krill_image_36.JPG,JR260B_krill_image_36.jpeg-13,JR260B_krill_image_35.JPG-13,Dorsal,37,1,2
53,FA2,JR260B,1506,2733,1217,296,JR260B_krill_image_36.JPG,JR260B_krill_image_36.jpeg-14,JR260B_krill_image_35.JPG-14,Dorsal,37,1,2
55,FA2,JR260B,2781,2742,1220,303,JR260B_krill_image_36.JPG,JR260B_krill_image_36.jpeg-15,JR260B_krill_image_35.JPG-15,Dorsal,37,1,2
52,MA1,JR260B,4156,2713,1223,344,JR260B_krill_image_36.JPG,JR260B_krill_image_36.jpeg-16,JR260B_krill_image_35.JPG-16,Dorsal,37,1,2
41,FS1,JR260B,270,3461,1067,239,JR260B_krill_image_36.JPG,JR260B_krill_image_36.jpeg-17,JR260B_krill_image_35.JPG-17,Dorsal,37,1,2
39,MS1,JR260B,1433,3494,971,220,JR260B_krill_image_36.JPG,JR260B_krill_image_36.jpeg-18,JR260B_krill_image_35.JPG-18,Dorsal,37,1,2
52,FA2,JR260B,2478,3457,1233,226,JR260B_krill_image_36.JPG,JR260B_krill_image_36.jpeg-19,JR260B_krill_image_35.JPG-19,Dorsal,37,1,2
56,FA2,JR260B,4042,3434,1363,252,JR260B_krill_image_36.JPG,JR260B_krill_image_36.jpeg-20,JR260B_krill_image_35.JPG-20,Dorsal,37,1,2
55,FA2,JR260B,318,739,1178,290,JR260B_krill_image_35.JPG,JR260B_krill_image_35.jpeg-1,JR260B_krill_image_36.JPG-1,Lateral,37,1,2
42,MS1,JR260B,1678,774,927,245,JR260B_krill_image_35.JPG,JR260B_krill_image_35.jpeg-2,JR260B_krill_image_36.JPG-2,Lateral,37,1,2
49,FA2,JR260B,2736,762,1064,248,JR260B_krill_image_35.JPG,JR260B_krill_image_35.jpeg-3,JR260B_krill_image_36.JPG-3,Lateral,37,1,2
56,FA2,JR260B,4124,787,1191,261,JR260B_krill_image_35.JPG,JR260B_krill_image_35.jpeg-4,JR260B_krill_image_36.JPG-4,Lateral,37,1,2
35,FS1,JR260B,271,1472,1102,252,JR260B_krill_image_35.JPG,JR260B_krill_image_35.jpeg-5,JR260B_krill_image_36.JPG-5,Lateral,37,1,2
49,MA1,JR260B,1504,1395,1038,309,JR260B_krill_image_35.JPG,JR260B_krill_image_35.jpeg-6,JR260B_krill_image_36.JPG-6,Lateral,37,1,2
56,FA2,JR260B,2698,1411,1134,366,JR260B_krill_image_35.JPG,JR260B_krill_image_35.jpeg-7,JR260B_krill_image_36.JPG-7,Lateral,37,1,2
55,FA2,JR260B,4077,1455,1258,283,JR260B_krill_image_35.JPG,JR260B_krill_image_35.jpeg-8,JR260B_krill_image_36.JPG-8,Lateral,37,1,2
56,FA2,JR260B,309,2093,1159,318,JR260B_krill_image_35.JPG,JR260B_krill_image_35.jpeg-9,JR260B_krill_image_36.JPG-9,Lateral,37,1,2
52,FA2,JR260B,1519,2105,1242,290,JR260B_krill_image_35.JPG,JR260B_krill_image_35.jpeg-10,JR260B_krill_image_36.JPG-10,Lateral,37,1,2
48,FA2,JR260B,2793,2147,1026,271,JR260B_krill_image_35.JPG,JR260B_krill_image_35.jpeg-11,JR260B_krill_image_36.JPG-11,Lateral,37,1,2
54,MA1,JR260B,4156,2115,1255,360,JR260B_krill_image_35.JPG,JR260B_krill_image_35.jpeg-12,JR260B_krill_image_36.JPG-12,Lateral,37,1,2
55,FA2,JR260B,185,2764,1201,331,JR260B_krill_image_35.JPG,JR260B_krill_image_35.jpeg-13,JR260B_krill_image_36.JPG-13,Lateral,37,1,2
53,FA2,JR260B,1452,2781,1217,296,JR260B_krill_image_35.JPG,JR260B_krill_image_35.jpeg-14,JR260B_krill_image_36.JPG-14,Lateral,37,1,2
55,FA2,JR260B,2730,2812,1220,303,JR260B_krill_image_35.JPG,JR260B_krill_image_35.jpeg-15,JR260B_krill_image_36.JPG-15,Lateral,37,1,2
52,MA1,JR260B,4057,2806,1223,344,JR260B_krill_image_35.JPG,JR260B_krill_image_35.jpeg-16,JR260B_krill_image_36.JPG-16,Lateral,37,1,2
41,FS1,JR260B,222,3477,1067,239,JR260B_krill_image_35.JPG,JR260B_krill_image_35.jpeg-17,JR260B_krill_image_36.JPG-17,Lateral,37,1,2
39,MS1,JR260B,1433,3494,971,220,JR260B_krill_image_35.JPG,JR260B_krill_image_35.jpeg-18,JR260B_krill_image_36.JPG-18,Lateral,37,1,2
